iso3,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
DNK,6.50268309283578,6.881260154906441,7.9451073610820995,8.68983130048716,9.14639293937068,9.31657600359066,10.4490116586529,10.149300547591801,10.9613147942099,12.142974860278098,12.5996564651087,11.4972271507917,11.948834601197698,11.801611792919,10.916768626306801,11.023766458452801,11.8549028939028,12.154585147174402,11.9739262277225,12.312196624414401,11.7840138262008,10.111942388001198,10.491964531704001,9.81084223305764,9.9501332161102,11.747443089541399,11.503296531182102,11.379305031534901,10.7432506302739,9.505090018809199,9.770698699206509,11.6933114849006,10.5045544990979,10.9982550300388,11.716948895351301,10.924540826728801,13.7146519315518,11.647688520188598,11.2273041516574,10.362663640622301,9.61317555419716,9.875092348393279,9.681931929557882,10.3882734936947,9.36270101912787,8.69007693057132,10.1129141598949,9.202015110306109,8.54335109757298,8.058895601107709,8.40721667045503,7.2963832080439905,6.514800846702861,6.86256503195408,5.935712482114299
DOM,0.316137578986736,0.302508014608312,0.353054997162752,0.34370795377488694,0.46555697271216495,0.39906337800253494,0.418059321025372,0.380655100589558,0.553387852502544,0.607096437238002,0.6910687776128289,0.761579223765509,0.983170078850433,1.22146722023167,1.27981813210471,1.23239851519165,1.2003762483959701,1.0382204345816,0.983676048227396,1.2006104943459701,1.11262374595683,1.03908163012607,1.04490496508602,1.27642237212648,1.17566131649885,1.1283113577814199,1.24012795586817,1.44937847078121,1.4329392501516398,1.48139109971466,1.29387352116649,1.3814784010088,1.4745530106466498,1.55884100935763,1.6235827316163898,2.03158232499881,2.1786862000037,2.2266695627768396,2.2396378030552597,2.22482612659789,2.3362116722999904,2.30461536708123,2.44481376737469,2.43090603421324,2.04016326805315,2.0488990252776205,2.14601788150719,2.2672205957450298,2.1897918973998403,2.11211522254396,2.16840109576765,2.16323333547331,2.22769200126756,2.1338048395417903,2.11899466984248
DZA,0.5571203043481371,0.535024402498902,0.487888633119182,0.45557372181845,0.4623627285130721,0.525614966593989,0.653388879644432,0.635888321424003,0.663161119597985,0.8018950310637629,1.04217439561811,1.25527052060045,1.8546117719558897,2.43878057203056,1.9757581030433702,1.9286976221341101,2.29259921732671,2.38253066728909,3.45424622530682,2.4464607247551498,3.46064609907623,2.3425233505080496,1.9200161913453702,2.4938597636466002,3.26707032277556,3.2448243100261402,3.3017047284590397,3.53831812558477,3.4343995064202595,3.18833494847287,2.98810984286616,2.99424563470989,2.96498636282543,2.97481241076926,3.06291962216753,3.31368806742244,3.31774582494844,2.93651170583821,3.54387655395728,3.0057194487118797,2.8303799645869603,2.67777217338409,2.82238889843384,2.8383196560815094,2.7073882814055494,3.23616827096358,3.0043651494090495,3.20206733567142,3.17322455166924,3.4357873679373103,3.3125606021882303,3.3055712699150597,3.47710809205046,3.52555735779834,3.7355201474105
EAP,0.9529738383791551,0.696521558613269,0.56224260526221,0.545003505104939,0.5391374248649811,0.572056684200941,0.613944446980329,0.5194257599380461,0.5527113405679179,0.6491018571682869,0.818685685076865,0.8967500830879409,0.9272217934499181,0.949210786785381,0.942572369264068,1.05842765030141,1.08965483678509,1.18259313050982,1.2938807580708898,1.30538590430085,1.26832046279854,1.24089367001326,1.31713989415319,1.36626548141442,1.4493060036605803,1.54221731392232,1.5919573928046498,1.6680733172246498,1.75889162242268,1.7631543360789799,1.78437574971388,1.86876666423723,1.9466359171163798,2.06455242804175,2.1619275383706102,2.3264992262532598,2.4164383956923796,2.4205617949182203,2.25643968256353,2.2511813824874,2.31068209285424,2.36834588843179,2.56095967096215,2.94266720744175,3.3224083103177797,3.6619583091048398,3.96618583872393,4.22174614605994,4.50334620424589,4.7270584611932405,5.10673874338129,5.64237220116144,5.7739481265168395,5.79115436227659,5.77612844555788
EAR,0.594012981950408,0.604161779295662,0.624157307092672,0.638623024721138,0.665060888065946,0.695948971236974,0.713885703628013,0.757190143884124,0.818492811097624,0.839476912781626,0.880793504154391,0.916954915773902,0.935317673476933,1.00441376686604,1.01807058403568,1.01570859524303,1.0778720007809202,1.12763890716874,1.15565169077795,1.19151862825076,1.2186588943878798,1.23395643923677,1.25727050101074,1.2583383706171798,1.27040729413161,1.3055791561315,1.33844023585969,1.3597522918373102,1.3936872534668099,1.4262753778661101,1.40506836192581,1.4840310886698003,1.49837793390412,1.5404774189694599,1.56322370039473,1.5559062067465401,1.60556988852329,1.61771894537603,1.62969132122329,1.68020849905506,1.7132797428821,1.7045054991606599,1.70704038615307,1.7664967546032802,1.82626022553051,1.85978181032034,1.93120671524026,1.9767168868626601,2.08023361523273,2.12913519478519,2.1206453360431903,2.2025257742760296,2.29763956763086,2.21307605608905,2.29821640857788
EAS,1.16245968172587,0.9967793459015459,0.895692460071655,0.9142680288791071,0.9421618334454741,0.9981875048201129,1.05467550078091,1.03872513417867,1.12444152135526,1.27921095372179,1.52786431074868,1.60641657610005,1.66980460465264,1.7405718415755502,1.7186206584657202,1.7806672697151202,1.84110571647414,1.94812319771708,2.03613702921199,2.08472333718151,2.0483635653883003,1.9973227784304899,2.03889521845419,2.06743704166874,2.17819090512875,2.24584184528141,2.28698494558183,2.35409801846406,2.50150041222444,2.5396180815016898,2.5813866237263103,2.65822872396465,2.75409340081313,2.87352015435605,3.0000286996195697,3.1517678295669707,3.2634143845877497,3.2825326823602796,3.07871869251204,3.11209991561496,3.19758951025401,3.2342196736052298,3.42408020199695,3.76276227538607,4.1201550210654405,4.398530482388019,4.67173173307167,4.9194893731645,5.15583163304468,5.30600500845338,5.7024812479618605,6.1907527118897905,6.30783541059883,6.3311908766880896,6.294256271742059
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67480426683269,8.857603987086131,7.74588512485283,7.5022310127599505,7.32734887828411,6.85127351783028,6.74342806437189,6.770728140252401,6.86544426377662,6.870984684689651,6.91852602658838,7.220902861535139,7.29719838723637,7.337899167708679,7.60908353631334,7.70469048460802,7.824222540315981,7.08819463572168,7.5582455672622295,7.886047455166169,8.00071165715014,7.7339372935724695,7.4210733336032595
ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.99595616541678,8.53193397998853,7.97556361044735,7.9136893813439,7.95587086863179,7.6482701138002405,7.61911737576741,7.556603579637881,7.6069768469593,7.69446595135125,7.66608806544337,7.86733888977779,7.89425467718263,7.872857433336019,8.00433760710004,7.94063534383417,7.894776497721519,7.22006647293548,7.5440211538902,7.50097330996562,7.473839723135099,7.2895150635945996,6.9159390223169
ECU,0.38819468684538,0.352251265036888,0.325586100476982,0.363070334003774,0.421133978319756,0.434251904613617,0.448236866835006,0.46628838211140605,0.544401767613741,0.609573585495186,0.7056830883438431,0.6761807838054059,0.7146492686152119,0.7955056529686341,0.8952868322338641,1.0527572746740401,1.12849810379746,1.0136276762240801,1.3749400746707499,1.56307726855558,1.68267730905251,2.0362152479758797,2.29367456429991,2.26748192436653,2.40376438548614,2.1433045863445903,1.64398867298418,1.58735586556274,1.7704300277820502,2.02839998919121,1.64480222431305,1.57535186285954,2.07917355231539,2.20826913115454,1.2180799234404098,1.99400578112795,2.06706308903892,1.53627099033657,1.84124842428738,1.72767684593817,1.63381034944618,1.78996237378788,1.89830216004684,2.01703571320117,2.13632525050035,2.18892564050506,2.05267101318237,2.23048332546081,2.33000964037673,2.44128718655969,2.42893190426802,2.5328089306379504,2.4647935628187,2.6100351972570497,2.7532663634121697
EGY,0.602793147451419,0.624427099714148,0.661467973256931,0.746574073018948,0.860935321872668,0.908284625825197,0.8503773657387249,0.613826083999787,0.6965570183281671,0.584380493460861,0.628345953870692,0.6526720021658421,0.7066326887446159,0.64491559293044,0.692786858309077,0.806757955858006,0.87501471866611,0.93889977405919,0.952470163100181,1.01609913163645,1.0445799531613,1.14816451030203,1.2411948133761201,1.22177652739071,1.33084449211633,1.29799955061775,1.47354366162491,1.43889249630229,1.3957458313175402,1.31744771753511,1.35288643921583,1.3707695292478501,1.3851849360696498,1.55570214342,1.39637666442691,1.53565174363655,1.60421375370747,1.6674122973352599,1.8465651854073302,1.85724605447059,2.05321770924242,1.7882676895178602,1.77930314737308,2.03173664517542,2.0346164249717,2.2139825780744,2.32311769766975,2.4170699643264197,2.49367356471682,2.5480368978055496,2.44940070070245,2.56909184690507,2.51171532929487,2.4140369329030698,2.2327320047030494
EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46909763025605,8.21256248264073,8.00936930873909,7.94637961023082,8.096173695505671,8.28378977476047,8.15963960570653,8.290430005942289,8.17677632176203,8.20701362314346,8.37806166101098,8.33592945970753,8.412746122444231,8.444275024691969,8.35167154761359,8.31724483924859,8.13103615680089,7.9052039396637,7.28491748396779,7.42563414691982,7.1614699261962995,6.9970969706692,6.8444620890945895,6.47492085436996
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390101107540017,0.42422451096123703,0.4607824212006211,0.3942329987668429,0.267575434003858,0.276982933353595,0.265537319578994,0.265599089072321,0.243869752339526,0.27915168669571,0.28313447701910804,0.271133872179134,0.192258939999075,0.19335192368788498,0.135292490904502,0.164549091002333,0.161927306505259,0.184834839880372,,,
ESP,1.60659271055656,1.74622171978822,1.93578153318373,1.87950931235422,2.03772525684378,2.22561019346008,2.40773570917425,2.64722755876329,2.93409753966508,2.89710186766242,3.4579698591709,3.75994979034019,4.190966866158241,4.440462955344151,4.8949886404547405,5.07985214456106,5.49129460300474,5.35894297593551,5.43859432352152,5.47831588706293,5.7347789539215395,5.489822340222029,5.52588710812812,5.367036187315019,5.1904825375516905,5.23099848524203,4.93636135990336,4.93419319699474,5.1341107689725,5.837882861346331,5.62419000722509,5.79048400600559,5.973836221421161,5.5702888032401,5.90163879296595,6.08224226885224,5.848744211936411,6.29280273359804,6.50220349994825,6.99126468685681,7.2578243458911205,7.29074832831551,7.59128078166889,7.61116644458348,7.908050681359709,8.09705804769438,7.88419571010583,7.92089071606499,7.165531606686031,6.21697337783496,5.81641636625128,5.788018457728269,5.66093880333453,5.08439835268284,5.03382448723757
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5760512585359,13.0567394493644,13.0205461281054,12.195817445501099,12.962521739990402,12.938330231112499,11.766941094653099,10.904113234799098,10.6362516419289,11.2167089902494,10.793504186754598,12.4933538578265,12.6839903122821,12.3670151870237,12.0099620584938,13.9548840886714,13.0818344314893,10.9143201837372,13.5996890666366,14.0167329722872,13.324000374991698,15.093717967491601,14.848819173174
ETH,0.0158921756117187,0.0150424827703141,0.0170547937507097,0.0177198663945479,0.0166838805162368,0.0258016170866231,0.0321779019606222,0.040883774860795995,0.0641008016882178,0.0603371264638123,0.0582020946133632,0.0633135356057373,0.0467183290797419,0.0564759831453524,0.0545538055007835,0.0371577187038085,0.0355319278478251,0.0312343104296654,0.0403449491415971,0.0535890388366042,0.0518614175655415,0.0518695979560993,0.0400448187291514,0.0483579363103908,0.0422817921962797,0.0446511537977791,0.0527780632622938,0.0595802865737451,0.0597276599254873,0.0611004220905471,0.0630209970730581,0.0601681085509245,0.0576895407039396,0.0568329080133983,0.040603415690306996,0.0449312356905358,0.0485748731436448,0.050264786277735,0.0515076504785233,0.0490696169295025,0.0536000982350963,0.0638610012881124,0.0644607387025288,0.0691018379454987,0.071325206168872,0.0670514650013672,0.0701264196761017,0.0745451329832873,0.0793402884248181,0.07778518862556501,0.0751475890610818,0.0857152790904745,0.0923403936056533,0.111487261964663,0.118240576234369
EUU,5.76486650093747,5.92527867800128,6.212637704701169,6.57753846814639,6.793886406620429,6.9656988185562,7.11900705316993,7.2269473730571505,7.594021283369861,8.007576009395232,8.492213359992041,8.65821341677556,8.94579646733766,9.34782151481711,9.162002788557901,8.943759175305189,9.48479882078132,9.41066105735419,9.680495179970642,10.053332181859302,9.73311406496013,9.15555898564814,8.928683019456212,8.77999991085951,8.70196081568577,8.90443470064756,8.85915536724774,9.00222950306398,8.85621940034815,9.079649322408699,8.58397994841861,8.582995708706699,8.31201369129148,8.17075979072005,8.0390459377671,8.15298042827113,8.36161808879361,8.156762427306191,8.15623894387973,7.992017373758889,8.01273159131426,8.17499449572438,8.10602331893013,8.22475707587311,8.21033129365803,8.14492758932509,8.17878696867718,8.01017160651855,7.804327334003769,7.15740956963185,7.35630488154049,7.07946087828886,6.917802457492889,6.75382531002702,6.37914904858669
FCS,0.282425584409771,0.28472188483076694,0.29341286694187396,0.29010270988186704,0.298719051078049,0.38725910261703106,0.472222428646153,0.5082454230786331,0.6798176428801469,0.7062240391322991,0.6808333659147601,0.665598612389245,0.6037137506459029,0.619755083810825,0.593566664565116,0.591911065305977,0.730316899376605,0.69401396470194,0.677453159813009,0.7954060125955291,0.739411656115533,0.6844871107623101,0.67084876967666,0.7240744950163421,0.7334648450516279,0.760547939908686,0.777323790942583,0.810896956252664,0.8913392892754671,0.885004072181218,0.7446411973813051,0.7504670903074409,0.7687394514405329,0.775526532994489,0.817033351416794,0.8048223675444519,0.774247117276275,0.7674034218763379,0.7867067361720219,0.783890210333744,0.768791924618489,0.793021704669155,0.753438743892821,0.8040773084907609,0.8634079966501959,0.850065894405521,0.803375616841972,0.724136592810282,0.806595360902784,0.826807109380985,0.849298919866558,0.832929404841937,0.849363138829188,0.8882687241146651,0.8959309240974399
FIN,3.4098467277432,3.3488772148876804,3.74256736643435,4.27963090737334,5.02418994390072,5.54983706317549,6.44405024461516,6.21338658857288,7.20089013889426,8.204342329931,8.76964388174735,8.799132243625712,9.518307280042471,10.5842903284362,9.952067700029891,9.785017744044278,10.8512429152813,10.597299754246901,10.9233904566159,11.4034573078207,12.1866725528739,10.7314031938573,8.92566418469036,8.56224665538254,8.6555809400748,10.131326182539,10.8433328846555,11.689943863930399,10.549939846125,10.5924355774377,10.3771689611267,10.7104772086307,9.41552108769709,9.948375064418912,11.246027923093902,10.320143349667902,11.958636163442302,11.660578209222699,11.0582844894866,10.729516400624599,10.128474140051098,10.996742102171,11.8606758299719,13.2610969393138,12.8326749770283,10.4164380522202,12.570638448328099,12.0984818632864,10.6371591894379,9.95519427234709,11.5752816522205,10.5444747406961,9.07543335566445,8.68178012315563,8.66072124349448
FJI,0.493927279843245,0.41419868434299395,0.547878054853972,0.5547235458739879,0.944133954215145,0.742934857576385,0.6773578727298678,0.728919773515772,0.793754760091394,0.848935852965643,1.0002919921162101,1.03463842674015,1.06731584027824,1.13820745012975,1.18684682932006,1.08109936076417,0.8238247523219019,1.28097630604249,1.16740703301536,1.3509705028274501,1.2525267311709098,1.66164378722038,1.25657359190758,1.0431336679810401,0.8323585297573242,0.8140016156791121,0.841945677871643,0.6604616623001651,0.7659344611511489,0.870451590821895,1.1173540606088899,0.9125103175002479,1.0048343181516,0.995724293773337,0.977088827325698,0.9836360705419609,1.0471987006397399,0.9991623945424449,0.962398629269006,0.973254471333977,1.03995531475723,1.29753478514605,1.0930062544694499,1.2851278557389298,1.6544677573178799,1.33450299657743,1.47057388237284,1.38577596000909,1.0584211952053602,0.927879180494754,1.42019706496026,1.2613356434485399,1.22506181587827,1.33020720695742,1.3500709213309898
FRA,5.81743768117782,5.952751834372441,6.23540868291969,6.87529321962543,7.0139931276475505,7.062750797763409,6.899140799227309,7.32651893144202,7.51593183989498,8.01484064686913,8.44942941896354,8.8299125311702,9.105899937222901,9.70910781504057,9.31238237451311,8.286812040260779,9.325010841935839,8.82830300055618,9.24925695054644,9.63552810619086,9.1615291578132,8.20310730435212,7.841028003892321,7.54328769734704,7.19488176879745,7.0758495818246,6.76799974613927,6.587686526889679,6.4589021780636005,6.742280766939549,6.45122327633513,6.67168905043982,6.2172590245669905,6.089252756977,5.69923150922093,5.8641182908862195,6.2809536074279,5.86281159941513,6.27126746876298,6.098157837256559,5.94666546275395,6.1530605991808995,6.068664471589449,6.11599810786062,6.12007856802886,6.0995988546954205,5.9062663855096105,5.766385349964009,5.690501857056769,5.438357062848179,5.428980861898951,5.077911102037589,5.07506234140888,5.06217196411801,4.57318159541951
FRO,1.6949877220858,3.24087695290227,3.3032316180610297,3.46626261502961,3.3239301214085604,3.6822265041930096,3.73802242609582,4.4737302744994,4.80930647361242,5.51428571428571,6.5802763464841405,6.59833240407522,5.87822166562304,6.26496149751158,7.36093023255814,8.43519213540279,7.910215234169019,9.66053543456591,9.396375005877099,11.188210359605,9.73083046819115,10.063807890223,10.3921057404552,10.9627540010789,11.109398320376,11.406287227002,10.724562399057099,10.7599300955792,11.275848814862302,12.2839757452402,15.048398696958198,14.1637096774194,13.886882475020899,12.602191674231602,12.554932833217,12.5381260273973,13.1839964923819,12.8916717617259,13.5237330787921,13.582651391161999,14.7511714988766,16.229461454986502,15.3720068596109,15.462135267330101,15.7157142857143,15.1376513976782,14.19473970539,14.4149712493466,13.1895441237976,12.042315093708199,13.1911992303509,11.8851807707588,12.340091549442999,14.165100643113698,12.462906588824
FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976526053122134,0.952788336621277,0.96836744317646,0.98897041728278,0.9817394595692429,1.0141039823008902,1.0844299866923,1.02068082500626,1.16085361538891,1.57392253645974,1.3361954592170402,1.33780787831732,1.34127080890973,1.1402255745366499,1.14842793558,1.33416950710429,1.13328761963629,1.56686574411265,1.1046146670424,1.16975350410826,1.29828909344918,1.35012178313162,1.39927963814381
GAB,0.26353487926408603,0.326246196611698,0.172130329932113,0.141697901773639,0.36328027510264,0.40564083238182,0.7021903401140099,1.82668632762937,3.46759084144328,2.48213784913251,3.53437386520599,4.73781286785334,4.47806291932046,8.52996050857253,8.59062264668164,8.29064021150948,8.63244894935304,9.337563493061051,10.9255964292991,9.529808631071631,9.13306798030642,8.82901344978353,8.58271831188721,7.038782696754461,7.446818156412441,7.63895525130938,5.845299324273451,4.60333094166504,4.82419983327193,6.248553930829019,4.73877394974976,4.64865549000136,4.91942779571485,4.84646885056779,4.15169377302543,4.26204345654069,4.28987155814925,4.20246763009731,4.25600545612579,4.00936489826963,3.8211599205444697,3.81565306283053,3.5494029022405202,3.5171115941249402,3.46169545610672,3.5152382260531603,2.91790383120116,2.79648982225014,2.7480645883546,2.70888976422117,2.96224709692514,2.95164946709525,2.91736669863438,2.9060394447988,2.7563817815054703
GBR,11.1507591603053,11.1541389204545,11.1429283943662,11.254853457595502,11.2658388888889,11.4561595126228,11.3189607765995,10.7841045544886,10.993488228038599,11.3426704063274,11.732397299834302,11.8230362899475,11.562354178350699,11.745526944287699,10.983592860989098,10.7360536444124,10.654542018525301,10.7618685096132,10.767294990449901,11.4653910395961,10.286757041951901,9.955296647774471,9.74046165830407,9.687798404937741,9.381702908748188,9.90013978359926,10.034639390321301,10.0677466746359,10.020743961086401,10.191930628238199,9.710881678050141,9.87080903253514,9.66092999836993,9.45469582828167,9.448399895309391,9.27484623579539,9.48023105904642,9.042720852670051,9.09440391350297,9.0476360690091,9.19954923303155,9.23317498728384,8.90412310805173,9.05327783893049,8.98914012749737,8.98293853602857,8.89871022018899,8.61716368111307,8.42442398307829,7.57462213135116,7.85783648614987,7.079297625672321,7.35589827677421,7.145844358769571,6.4974404904511704
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1466900584795297,2.0264783856977,1.25795231505874,0.49442109254266403,0.905381905599641,1.02003649268388,1.1691589254141599,1.04527166414253,1.11256641005648,0.939044777353774,0.851651432758202,0.9548570552283859,1.10084510126447,1.29861223753475,1.58479615353988,1.6633819133828203,1.3425676162007099,1.63622140095254,1.6675686845653,2.12223697909803,2.2638024240025296,2.1137931090135,2.4164604961964398
GHA,0.22050976379115697,0.19651446089866198,0.20274361984798897,0.236090768968603,0.21930442428385702,0.22031926463210103,0.181470373278707,0.183963142842634,0.21195334646355302,0.19841361781640102,0.30056362003527,0.255820748884127,0.262620141585292,0.260726855142583,0.301285841242436,0.27504484802942103,0.238734053228867,0.28890258932463897,0.28047184106227396,0.246043289440733,0.231506796781076,0.268523034617818,0.26065394671136105,0.30381653000043607,0.20809598199531498,0.260174412351187,0.231470925162233,0.242445905300767,0.247410669588577,0.232997176280758,0.25839541220272305,0.258735848224088,0.254409794819456,0.282308706931528,0.299131416304898,0.31014431184755104,0.321289121555132,0.355459117308993,0.34877853628307104,0.348136137525336,0.326207374545461,0.35023810381856896,0.366584428101002,0.36775503813222205,0.34545677028315097,0.32056308785631205,0.418167076313097,0.42795606643561995,0.387804781269594,0.318896741293471,0.401777969225435,0.387243552096664,0.4568859770040129,0.5494785670973771,0.5313717378981679
GIB,2.03548249359522,2.15588124133876,2.2623699255542298,2.21001245530154,2.1588366890380297,1.82836650941587,2.0652949348552503,2.29415228351673,2.38417915838902,2.3434637506213196,2.43560791442355,2.78128663035234,2.49812657537979,2.84455311973019,2.57669142742421,2.92706289287258,2.55159045725646,2.54703314149633,2.30461100820323,3.0387152374954396,2.92725760851488,1.71687512540967,0.741032636152369,1.24380978224001,1.12703616432743,1.50936406668039,1.38643706606173,1.6373347071956,2.38941664666141,2.3871244047007205,4.90661131505815,6.82303080421749,8.1375866851595,8.31229293809939,9.872001957905038,9.585424508573821,9.746263504884189,9.97551686615887,10.285771529702501,10.450031117953401,10.7377481738907,10.907474210493,10.851816086225199,10.9260943019505,11.6932397959184,12.0323609982239,12.5097405512164,12.363009815914301,12.6753478947525,13.7655891553702,13.866577341074901,13.4190467690111,13.7324496225406,14.5844117297875,15.6574647887324
GIN,0.117540056814767,0.17343601538823197,0.18276975679156401,0.18971255986294,0.187476645620512,0.183267770645013,0.185709121717905,0.184231473162122,0.18640860890269398,0.183143514664839,0.19064917122085,0.192769161442758,0.194010582365738,0.184302778037237,0.18981403833156602,0.187789674495819,0.19464068807929003,0.194881393478375,0.19183536152787398,0.19782268460291103,0.197974724080276,0.19922963494789897,0.193567092278596,0.18351074835745498,0.18381946251494002,0.18165072782249897,0.177180660594044,0.171298251468716,0.171627647770509,0.16945265282793998,0.158172738840508,0.15711852857387,0.15779586119077899,0.15790529037578602,0.17658897269865398,0.17755853981464,0.18276578817548497,0.18521471011442697,0.191262165934912,0.19621693702704102,0.199353212640142,0.204325347469034,0.21012677039587602,0.21491500204556302,0.217742097212523,0.20046651981029603,0.20329704510108898,0.20688647661176604,0.224791637402257,0.227060669263962,0.2554479043533,0.266742837247952,0.24235457864412502,0.211075838098709,0.219671872697791
GMB,0.0502264092021028,0.0590744942206232,0.0675688481523793,0.07567826932651599,0.0740787503377431,0.0723882751524334,0.0794338087696581,0.0773576104765499,0.0836063592816283,0.10564725593269901,0.10264852178032301,0.11504530281354301,0.13404247541762598,0.122851928928408,0.11913785162378998,0.18335713055507702,0.17749751257159804,0.197096870952585,0.233591937452224,0.23782037978624102,0.24744133348816602,0.239790200112838,0.23793674505576504,0.23043163443535297,0.23749541817901199,0.22803911684112102,0.203941871738122,0.216219045682249,0.209916148030097,0.196238675891594,0.18419557280139104,0.18100925480999303,0.17487822088128696,0.176287773527565,0.17091477702675498,0.175458432093569,0.170105258094084,0.164942700116449,0.17178071680969198,0.18089032230785698,0.18645248587883603,0.186036200971418,0.20629569574317,0.19979861027294502,0.196027201647548,0.190031877108919,0.19355240049137695,0.21467355510998604,0.217074087557754,0.219141873228373,0.241304352675335,0.242066242566203,0.23869048525179104,0.22035116165260601,0.25364098175828403
GNB,0.0297580404326318,0.0471063538018598,0.0641407066179242,0.0750711404999283,0.0914161779461898,0.10158051062651,0.10016176171558501,0.0712318655424013,0.0916167963881769,0.0847362894944736,0.0988355020789033,0.102093089297348,0.0901077508829074,0.147432297871941,0.135514746447681,0.148405525405717,0.123753116802372,0.133045325026531,0.132975540768408,0.141998590469405,0.18764783919700898,0.18016114768595898,0.176471023747386,0.17226185758491597,0.18953664851352597,0.19761099702693202,0.20542910987068103,0.212928127403441,0.231878419583193,0.242213694838486,0.176720898303121,0.17645325115636498,0.17609937766452696,0.17571972249030401,0.171942315158495,0.16838804835175303,0.165056313595293,0.17808672771101397,0.14930122118452402,0.165105667933306,0.122100955547361,0.122521607750268,0.122773830506205,0.151445681268288,0.153548708328638,0.158139085305555,0.157052833916844,0.163665577315038,0.157127889554203,0.158153971808472,0.156544828940516,0.157191765265143,0.157648791666433,0.155734208924943,0.160335468516147
GNQ,0.0861698252869782,0.0850184125413944,0.0839069632635316,0.0965,0.0948532617933767,0.10617444806369901,0.09054129365868802,0.0879708009184688,0.0979783776923514,0.14475,0.120632142692659,0.22086961177328798,0.303998949917271,0.10565972497352699,0.19316629730106,0.24370211102423803,0.25140545728781,0.257433224863311,0.29069418135999103,0.257620464501198,0.234754670326373,0.26353953111879397,0.25766784948881,0.20226407013491002,0.24332231444841199,0.18745420569241003,0.21861509987182398,0.258521963230552,0.26924936892503304,0.288583935861492,0.157461568556352,0.33039623151508696,0.352544123631128,0.214010120245462,0.06888569770694099,0.258360039293996,0.220367042548943,0.540008574730642,0.29546528867020505,0.800503635457311,0.75011918882314,4.89965899700158,7.56364978492794,8.76345199398833,7.2782596809535995,6.28669108180405,6.062617272745809,5.83730301197415,5.23102550996701,5.12469512499459,4.95856148378776,6.20918921055112,4.9607347232472,4.79661245265526,4.76396715246517
GRC,1.12892048165296,1.1697826281101,1.20320119011869,1.4456748971800102,1.5537644459521398,1.99125355702521,2.16520985120015,2.24941398567126,2.55366995909397,2.90383384301686,2.7483297140867204,3.1495959250987102,3.55205212772995,4.1725121697786305,4.04138251390144,4.29709731045269,4.670280089027719,5.049153465351321,5.098824289692031,5.37207896979742,5.3336425545021795,5.21329215209649,5.32696641804347,5.640921403847231,5.76556187821481,6.1001622660882,5.93248834955168,6.34683266345652,6.7739326648256695,7.35253726201244,7.28452164170849,7.17663981537854,7.260257729039191,7.23800623589026,7.41079235630208,7.45887964319396,7.563654136188821,7.8525069131141105,8.18536787758865,8.05045281887672,8.47843382003456,8.63601427417748,8.59197018681489,8.76074512699864,8.867967194580151,8.98083944811261,8.82779621939824,8.89229344181771,8.66282428137396,8.27789234499236,7.54018386811447,7.189762914547889,7.24700735925025,6.33661458954141,6.18033726778447
GRD,0.244651514477605,0.200762096641738,0.277550711474417,0.15702311241476002,0.23375795501630803,0.232490806881102,0.30901468388564696,0.38591875394653796,0.4249265224857,0.503240858035639,0.465774014289495,0.5059487799959671,0.5072300309630471,0.587227364442879,0.393492933867004,0.515395593227669,0.5211369226564639,0.5283451738393161,0.576177596211041,0.5380474040632051,0.535436696917962,0.647543788007549,0.669433646184575,0.64923608869078,0.633031063090874,0.6237268124787391,0.658801688774441,0.7375598374834059,0.971687729311048,1.05934546655111,1.10393331326364,1.14047273481236,1.20767766170946,1.23191489361702,1.43945768580401,1.4991524409700099,1.52487599132682,1.6607953370681399,1.7252918516776001,1.89736605748204,1.8543074693921202,1.88235237145154,1.9815118590424,2.0802172972453303,1.9679722464469498,2.06717879630426,2.20160483356046,2.26594733339671,2.39932294037324,2.3917704109122897,2.4508109532819398,2.3692179482377598,2.5255291029912703,2.81372839049644,2.22238342730161
